,name,geom,key,value
0,,POINT (-49.3069037 -25.3929735),sport,american_football
1,,POINT (-49.3071456 -25.393203),sport,american_football
2,,POINT (-49.3072899 -25.3930874),sport,american_football
3,,POINT (-49.3070399 -25.3928578),sport,american_football
4,,"POLYGON ((-49.3069037 -25.3929735, -49.3071456 -25.393203, -49.3072899 -25.3930874, -49.3070399 -25.3928578, -49.3069037 -25.3929735))",sport,american_football
0,Arco e Flecha,POINT (-49.2639239 -25.442107),sport,archery
0,,POINT (-49.3147597 -25.5768862),sport,athletics
1,,POINT (-49.3155558 -25.577862),sport,athletics
2,,POINT (-49.3155132 -25.5779728),sport,athletics
3,,POINT (-49.3154341 -25.5780634),sport,athletics
4,,POINT (-49.3153265 -25.5781257),sport,athletics
5,,POINT (-49.3152023 -25.5781527),sport,athletics
6,,POINT (-49.315075 -25.5781416),sport,athletics
7,,POINT (-49.3149588 -25.5780935),sport,athletics
8,,POINT (-49.3148665 -25.5780138),sport,athletics
9,,POINT (-49.3148074 -25.57791),sport,athletics
10,,POINT (-49.3147092 -25.5768914),sport,athletics
11,,POINT (-49.3147641 -25.5769569),sport,athletics
12,,POINT (-49.3148513 -25.5768533),sport,athletics
13,,POINT (-49.3149574 -25.5767909),sport,athletics
14,,POINT (-49.3150804 -25.5767632),sport,athletics
15,,POINT (-49.3152066 -25.5767731),sport,athletics
16,,POINT (-49.3153224 -25.5768197),sport,athletics
17,,POINT (-49.3154149 -25.5768978),sport,athletics
18,,POINT (-49.315475 -25.5770003),sport,athletics
19,,POINT (-49.3154689 -25.577951),sport,athletics
20,,POINT (-49.3154002 -25.5780297),sport,athletics
21,,POINT (-49.3153067 -25.5780838),sport,athletics
22,,POINT (-49.3150882 -25.5780976),sport,athletics
23,,POINT (-49.3149872 -25.5780559),sport,athletics
24,,POINT (-49.3149069 -25.5779866),sport,athletics
25,,POINT (-49.3155053 -25.5778563),sport,athletics
26,,POINT (-49.3151987 -25.5781073),sport,athletics
27,,POINT (-49.3148562 -25.5778975),sport,athletics
28,,POINT (-49.3148179 -25.5769652),sport,athletics
29,,POINT (-49.3148855 -25.5768869),sport,athletics
30,,POINT (-49.3149776 -25.5768327),sport,athletics
31,,POINT (-49.315194 -25.5768172),sport,athletics
32,,POINT (-49.3152944 -25.5768577),sport,athletics
33,,POINT (-49.3153748 -25.5769254),sport,athletics
34,,POINT (-49.3147825 -25.5770591),sport,athletics
35,,POINT (-49.3150844 -25.5768086),sport,athletics
36,,POINT (-49.3154262 -25.5770132),sport,athletics
37,,POINT (-49.3604148 -25.4451397),sport,athletics
38,,POINT (-49.3604405 -25.4467477),sport,athletics
39,,POINT (-49.3603225 -25.4467477),sport,athletics
40,,POINT (-49.3599845 -25.4465297),sport,athletics
41,,POINT (-49.3605424 -25.4467331),sport,athletics
42,,POINT (-49.3601347 -25.4466944),sport,athletics
43,,POINT (-49.3606336 -25.4451927),sport,athletics
44,,POINT (-49.3600328 -25.4453429),sport,athletics
45,,POINT (-49.360757 -25.4452993),sport,athletics
46,,POINT (-49.3601079 -25.4452557),sport,athletics
47,,POINT (-49.3606604 -25.4466702),sport,athletics
48,,POINT (-49.3608321 -25.445246),sport,athletics
49,,POINT (-49.3599856 -25.4454207),sport,athletics
50,,POINT (-49.3603118 -25.4451637),sport,athletics
51,,POINT (-49.3607087 -25.446612),sport,athletics
52,,POINT (-49.3607516 -25.445246),sport,athletics
53,,POINT (-49.3599577 -25.4464183),sport,athletics
54,,POINT (-49.3601894 -25.4452027),sport,athletics
55,,POINT (-49.3600875 -25.4466462),sport,athletics
56,,POINT (-49.3607248 -25.4466702),sport,athletics
57,,POINT (-49.3600274 -25.4466072),sport,athletics
58,,POINT (-49.360816 -25.4466799),sport,athletics
59,,POINT (-49.3043808 -25.4458273),sport,athletics
60,,POINT (-49.3046032 -25.4457381),sport,athletics
61,,POINT (-49.3044984 -25.4457383),sport,athletics
62,,POINT (-49.3046034 -25.4458269),sport,athletics
63,,POINT (-49.3043806 -25.4457385),sport,athletics
64,,POINT (-49.291854 -25.3997325),sport,athletics
65,,POINT (-49.2909742 -25.3999554),sport,athletics
66,,POINT (-49.2917412 -25.3997486),sport,athletics
67,,POINT (-49.2917775 -25.3997514),sport,athletics
68,,POINT (-49.2917508 -25.3999364),sport,athletics
69,,POINT (-49.2910627 -25.3999602),sport,athletics
70,,POINT (-49.2909715 -25.3998391),sport,athletics
71,,POINT (-49.2911164 -25.399793),sport,athletics
72,,POINT (-49.2910064 -25.399793),sport,athletics
73,,POINT (-49.2918035 -25.3999044),sport,athletics
74,,POINT (-49.2911083 -25.3999869),sport,athletics
75,,POINT (-49.2917721 -25.3999733),sport,athletics
76,,POINT (-49.2907274 -25.3997712),sport,athletics
77,,POINT (-49.2918198 -25.3998049),sport,athletics
78,,POINT (-49.2918231 -25.3998532),sport,athletics
79,,POINT (-49.2910654 -25.4000208),sport,athletics
80,,POINT (-49.2911351 -25.4000281),sport,athletics
81,,POINT (-49.2917941 -25.3996951),sport,athletics
82,,POINT (-49.2910279 -25.3999239),sport,athletics
83,,POINT (-49.2910221 -25.3998525),sport,athletics
84,,POINT (-49.2907248 -25.3998124),sport,athletics
85,,POINT (-49.2918218 -25.3999578),sport,athletics
86,,POINT (-49.2918781 -25.3997882),sport,athletics
87,,POINT (-49.2910171 -25.3998875),sport,athletics
88,,POINT (-49.291862 -25.3999118),sport,athletics
89,,POINT (-49.2911593 -25.3999869),sport,athletics
90,,POINT (-49.2910424 -25.3998207),sport,athletics
91,,POINT (-49.2910425 -25.399821),sport,athletics
92,,POINT (-49.291876 -25.399873),sport,athletics
93,,POINT (-49.2910065 -25.3997928),sport,athletics
94,,POINT (-49.2909629 -25.3998867),sport,athletics
95,,POINT (-49.2917792 -25.3999265),sport,athletics
96,,POINT (-49.2918264 -25.3997063),sport,athletics
97,,POINT (-49.2910133 -25.3999963),sport,athletics
98,,POINT (-49.2918063 -25.39977),sport,athletics
99,,POINT (-49.2759647 -25.4401827),sport,athletics
100,,POINT (-49.2760344 -25.4400544),sport,athletics
101,,POINT (-49.2759593 -25.4402699),sport,athletics
102,,POINT (-49.2760451 -25.4401149),sport,athletics
103,,POINT (-49.2758493 -25.4400568),sport,athletics
104,,POINT (-49.2756965 -25.4403329),sport,athletics
105,,POINT (-49.2759513 -25.4402433),sport,athletics
106,,POINT (-49.2758306 -25.4404201),sport,athletics
107,,POINT (-49.2756991 -25.4403814),sport,athletics
108,,POINT (-49.2757313 -25.4404104),sport,athletics
109,,POINT (-49.2759781 -25.4401561),sport,athletics
110,,POINT (-49.2759969 -25.4403329),sport,athletics
111,,POINT (-49.2759298 -25.440018),sport,athletics
112,,POINT (-49.2758279 -25.4402118),sport,athletics
113,,POINT (-49.2759727 -25.440362),sport,athletics
114,,POINT (-49.2759995 -25.4403063),sport,athletics
115,,POINT (-49.2758815 -25.4404128),sport,athletics
116,,POINT (-49.2760559 -25.440081),sport,athletics
117,,POINT (-49.275852 -25.4401416),sport,athletics
118,,POINT (-49.2760103 -25.4400326),sport,athletics
119,,POINT (-49.2758306 -25.4400786),sport,athletics
120,,POINT (-49.2758467 -25.4401803),sport,athletics
121,,POINT (-49.2758252 -25.4401077),sport,athletics
122,,POINT (-49.237219 -25.4554614),sport,athletics
123,,POINT (-49.2373693 -25.4557893),sport,athletics
124,,POINT (-49.2375064 -25.4560853),sport,athletics
125,,POINT (-49.2375325 -25.4561549),sport,athletics
126,,POINT (-49.2375378 -25.4562564),sport,athletics
127,,POINT (-49.2376286 -25.4563206),sport,athletics
128,,POINT (-49.237513 -25.4563531),sport,athletics
129,,POINT (-49.2377651 -25.4563802),sport,athletics
130,,POINT (-49.2376723 -25.4564085),sport,athletics
131,,POINT (-49.237573 -25.4564457),sport,athletics
132,,POINT (-49.2374346 -25.4564663),sport,athletics
133,,POINT (-49.237511 -25.4565229),sport,athletics
134,,POINT (-49.2373523 -25.4565253),sport,athletics
135,,POINT (-49.2372399 -25.4565689),sport,athletics
136,,POINT (-49.2374437 -25.4565784),sport,athletics
137,,POINT (-49.237351 -25.4566255),sport,athletics
138,,POINT (-49.2372301 -25.4566521),sport,athletics
139,,POINT (-49.2371655 -25.4551371),sport,athletics
140,,POINT (-49.2368206 -25.4551477),sport,athletics
141,,POINT (-49.2369003 -25.4551477),sport,athletics
142,,POINT (-49.2367213 -25.4551642),sport,athletics
143,,POINT (-49.2370126 -25.4551665),sport,athletics
144,,POINT (-49.2370701 -25.4551665),sport,athletics
145,,POINT (-49.2366443 -25.4551913),sport,athletics
146,,POINT (-49.2370845 -25.4552066),sport,athletics
147,,POINT (-49.2365659 -25.4552302),sport,athletics
148,,POINT (-49.2368285 -25.4552373),sport,athletics
149,,POINT (-49.2369134 -25.4552444),sport,athletics
150,,POINT (-49.2367501 -25.4552526),sport,athletics
151,,POINT (-49.2369695 -25.455255),sport,athletics
152,,POINT (-49.2364849 -25.4552821),sport,athletics
153,,POINT (-49.2366691 -25.4552821),sport,athletics
154,,POINT (-49.2370466 -25.4552868),sport,athletics
155,,POINT (-49.2366025 -25.4553175),sport,athletics
156,,POINT (-49.2364209 -25.45536),sport,athletics
157,,POINT (-49.2365489 -25.4553694),sport,athletics
158,,POINT (-49.2371485 -25.4553694),sport,athletics
159,,POINT (-49.2363909 -25.4554307),sport,athletics
160,,POINT (-49.236494 -25.4554449),sport,athletics
161,,POINT (-49.2363399 -25.4554555),sport,athletics
162,,POINT (-49.2362654 -25.4554874),sport,athletics
163,,POINT (-49.2364601 -25.4555263),sport,athletics
164,,POINT (-49.23637 -25.4555286),sport,athletics
165,,POINT (-49.2364536 -25.4556018),sport,athletics
166,,POINT (-49.2364653 -25.4556666),sport,athletics
167,,POINT (-49.2364085 -25.4558182),sport,athletics
168,,POINT (-49.236575 -25.4559214),sport,athletics
169,,POINT (-49.2366482 -25.4563201),sport,athletics
170,,POINT (-49.2368089 -25.4564121),sport,athletics
171,,POINT (-49.2368742 -25.4564793),sport,athletics
172,,POINT (-49.2369486 -25.4565265),sport,athletics
173,,POINT (-49.2370662 -25.4565666),sport,athletics
174,,POINT (-49.237172 -25.456576),sport,athletics
175,,POINT (-49.2368879 -25.4565966),sport,athletics
176,,POINT (-49.2369813 -25.4566362),sport,athletics
177,,POINT (-49.2370486 -25.4566503),sport,athletics
178,,POINT (-49.2371256 -25.4566538),sport,athletics
179,,POINT (-49.236929 -25.4566804),sport,athletics
180,,POINT (-49.2368317 -25.4567099),sport,athletics
181,,"POLYGON ((-49.2759647 -25.4401827, -49.2759513 -25.4402433, -49.2759593 -25.4402699, -49.2759995 -25.4403063, -49.2759969 -25.4403329, -49.2759727 -25.440362, -49.2758815 -25.4404128, -49.2758306 -25.4404201, -49.2757313 -25.4404104, -49.2756991 -25.4403814, -49.2756965 -25.4403329, -49.2758279 -25.4402118, -49.2758467 -25.4401803, -49.275852 -25.4401416, -49.2758252 -25.4401077, -49.2758306 -25.4400786, -49.2758493 -25.4400568, -49.2759298 -25.440018, -49.2760103 -25.4400326, -49.2760344 -25.4400544, -49.2760559 -25.440081, -49.2760451 -25.4401149, -49.2759781 -25.4401561, -49.2759647 -25.4401827))",sport,athletics
182,,"POLYGON ((-49.3608321 -25.445246, -49.3607516 -25.445246, -49.360757 -25.4452993, -49.3606336 -25.4451927, -49.3604148 -25.4451397, -49.3603118 -25.4451637, -49.3601894 -25.4452027, -49.3601079 -25.4452557, -49.3600328 -25.4453429, -49.3599856 -25.4454207, -49.3599577 -25.4464183, -49.3599845 -25.4465297, -49.3600274 -25.4466072, -49.3600875 -25.4466462, -49.3601347 -25.4466944, -49.3603225 -25.4467477, -49.3604405 -25.4467477, -49.3605424 -25.4467331, -49.3606604 -25.4466702, -49.3607087 -25.446612, -49.3607248 -25.4466702, -49.360816 -25.4466799, -49.3608321 -25.445246))",sport,athletics
183,Feroz Crossfit,"POLYGON ((-49.3046032 -25.4457381, -49.3044984 -25.4457383, -49.3043806 -25.4457385, -49.3043808 -25.4458273, -49.3046034 -25.4458269, -49.3046032 -25.4457381))",sport,athletics
184,,"POLYGON ((-49.315475 -25.5770003, -49.3154149 -25.5768978, -49.3153224 -25.5768197, -49.3152066 -25.5767731, -49.3150804 -25.5767632, -49.3149574 -25.5767909, -49.3148513 -25.5768533, -49.3147641 -25.5769569, -49.3147597 -25.5768862, -49.3147092 -25.5768914, -49.3148074 -25.57791, -49.3148665 -25.5780138, -49.3149588 -25.5780935, -49.315075 -25.5781416, -49.3152023 -25.5781527, -49.3153265 -25.5781257, -49.3154341 -25.5780634, -49.3155132 -25.5779728, -49.3155558 -25.577862, -49.315475 -25.5770003))",sport,athletics
185,,"POLYGON ((-49.3154262 -25.5770132, -49.3153748 -25.5769254, -49.3152944 -25.5768577, -49.315194 -25.5768172, -49.3150844 -25.5768086, -49.3149776 -25.5768327, -49.3148855 -25.5768869, -49.3148179 -25.5769652, -49.3147825 -25.5770591, -49.3148562 -25.5778975, -49.3149069 -25.5779866, -49.3149872 -25.5780559, -49.3150882 -25.5780976, -49.3151987 -25.5781073, -49.3153067 -25.5780838, -49.3154002 -25.5780297, -49.3154689 -25.577951, -49.3155053 -25.5778563, -49.3154262 -25.5770132))",sport,athletics
186,,"POLYGON ((-49.2917721 -25.3999733, -49.2911351 -25.4000281, -49.2910654 -25.4000208, -49.2910133 -25.3999963, -49.2909742 -25.3999554, -49.2909629 -25.3998867, -49.2909715 -25.3998391, -49.2910064 -25.399793, -49.2910425 -25.399821, -49.2910221 -25.3998525, -49.2910171 -25.3998875, -49.2910279 -25.3999239, -49.2910627 -25.3999602, -49.2911083 -25.3999869, -49.2911593 -25.3999869, -49.2917508 -25.3999364, -49.2917792 -25.3999265, -49.2918035 -25.3999044, -49.2918231 -25.3998532, -49.2918198 -25.3998049, -49.2918063 -25.39977, -49.2917775 -25.3997514, -49.2917412 -25.3997486, -49.2911164 -25.399793, -49.2910424 -25.3998207, -49.2910065 -25.3997928, -49.2907248 -25.3998124, -49.2907274 -25.3997712, -49.2917941 -25.3996951, -49.2918264 -25.3997063, -49.291854 -25.3997325, -49.2918781 -25.3997882, -49.291876 -25.399873, -49.291862 -25.3999118, -49.2918218 -25.3999578, -49.2917721 -25.3999733))",sport,athletics
187,,"POLYGON ((-49.2377651 -25.4563802, -49.2376723 -25.4564085, -49.2376286 -25.4563206, -49.237573 -25.4564457, -49.237511 -25.4565229, -49.2374437 -25.4565784, -49.237351 -25.4566255, -49.2372301 -25.4566521, -49.2371256 -25.4566538, -49.2370486 -25.4566503, -49.2369813 -25.4566362, -49.2368879 -25.4565966, -49.236929 -25.4566804, -49.2368317 -25.4567099, -49.2366482 -25.4563201, -49.2364085 -25.4558182, -49.2362654 -25.4554874, -49.2363399 -25.4554555, -49.23637 -25.4555286, -49.2363909 -25.4554307, -49.2364209 -25.45536, -49.2364849 -25.4552821, -49.2365659 -25.4552302, -49.2366443 -25.4551913, -49.2367213 -25.4551642, -49.2368206 -25.4551477, -49.2369003 -25.4551477, -49.2370126 -25.4551665, -49.2370845 -25.4552066, -49.2370701 -25.4551665, -49.2371655 -25.4551371, -49.2377651 -25.4563802))",sport,athletics
188,,"POLYGON ((-49.2370466 -25.4552868, -49.2371485 -25.4553694, -49.237219 -25.4554614, -49.2373693 -25.4557893, -49.2375064 -25.4560853, -49.2375325 -25.4561549, -49.2375378 -25.4562564, -49.237513 -25.4563531, -49.2374346 -25.4564663, -49.2373523 -25.4565253, -49.2372399 -25.4565689, -49.237172 -25.456576, -49.2370662 -25.4565666, -49.2369486 -25.4565265, -49.2368742 -25.4564793, -49.2368089 -25.4564121, -49.236575 -25.4559214, -49.2364653 -25.4556666, -49.2364536 -25.4556018, -49.2364601 -25.4555263, -49.236494 -25.4554449, -49.2365489 -25.4553694, -49.2366025 -25.4553175, -49.2366691 -25.4552821, -49.2367501 -25.4552526, -49.2368285 -25.4552373, -49.2369134 -25.4552444, -49.2369695 -25.455255, -49.2370466 -25.4552868))",sport,athletics
189,,"POLYGON ((-49.2917721 -25.3999733, -49.2911351 -25.4000281, -49.2910654 -25.4000208, -49.2910133 -25.3999963, -49.2909742 -25.3999554, -49.2909629 -25.3998867, -49.2909715 -25.3998391, -49.2910064 -25.399793, -49.2910425 -25.399821, -49.2910221 -25.3998525, -49.2910171 -25.3998875, -49.2910279 -25.3999239, -49.2910627 -25.3999602, -49.2911083 -25.3999869, -49.2911593 -25.3999869, -49.2917508 -25.3999364, -49.2917792 -25.3999265, -49.2918035 -25.3999044, -49.2918231 -25.3998532, -49.2918198 -25.3998049, -49.2918063 -25.39977, -49.2917775 -25.3997514, -49.2917412 -25.3997486, -49.2911164 -25.399793, -49.2910424 -25.3998207, -49.2910065 -25.3997928, -49.2907248 -25.3998124, -49.2907274 -25.3997712, -49.2917941 -25.3996951, -49.2918264 -25.3997063, -49.291854 -25.3997325, -49.2918781 -25.3997882, -49.291876 -25.399873, -49.291862 -25.3999118, -49.2918218 -25.3999578, -49.2917721 -25.3999733))",sport,athletics
190,,"POLYGON ((-49.2377651 -25.4563802, -49.2376723 -25.4564085, -49.2376286 -25.4563206, -49.237573 -25.4564457, -49.237511 -25.4565229, -49.2374437 -25.4565784, -49.237351 -25.4566255, -49.2372301 -25.4566521, -49.2371256 -25.4566538, -49.2370486 -25.4566503, -49.2369813 -25.4566362, -49.2368879 -25.4565966, -49.236929 -25.4566804, -49.2368317 -25.4567099, -49.2366482 -25.4563201, -49.2364085 -25.4558182, -49.2362654 -25.4554874, -49.2363399 -25.4554555, -49.23637 -25.4555286, -49.2363909 -25.4554307, -49.2364209 -25.45536, -49.2364849 -25.4552821, -49.2365659 -25.4552302, -49.2366443 -25.4551913, -49.2367213 -25.4551642, -49.2368206 -25.4551477, -49.2369003 -25.4551477, -49.2370126 -25.4551665, -49.2370845 -25.4552066, -49.2370701 -25.4551665, -49.2371655 -25.4551371, -49.2377651 -25.4563802))",sport,athletics
191,,"POLYGON ((-49.315475 -25.5770003, -49.3154149 -25.5768978, -49.3153224 -25.5768197, -49.3152066 -25.5767731, -49.3150804 -25.5767632, -49.3149574 -25.5767909, -49.3148513 -25.5768533, -49.3147641 -25.5769569, -49.3147597 -25.5768862, -49.3147092 -25.5768914, -49.3148074 -25.57791, -49.3148665 -25.5780138, -49.3149588 -25.5780935, -49.315075 -25.5781416, -49.3152023 -25.5781527, -49.3153265 -25.5781257, -49.3154341 -25.5780634, -49.3155132 -25.5779728, -49.3155558 -25.577862, -49.315475 -25.5770003))",sport,athletics
0,,POINT (-49.1917053 -25.4788628),sport,baseball
1,,POINT (-49.1915627 -25.4783245),sport,baseball
2,,POINT (-49.1915824 -25.4783681),sport,baseball
3,,POINT (-49.1916273 -25.4780019),sport,baseball
4,,POINT (-49.1920785 -25.4788561),sport,baseball
5,,POINT (-49.1920452 -25.4788387),sport,baseball
6,,POINT (-49.1916087 -25.4784088),sport,baseball
7,,POINT (-49.1915499 -25.4782789),sport,baseball
8,,POINT (-49.1917911 -25.4778519),sport,baseball
9,,POINT (-49.1915873 -25.4780625),sport,baseball
10,,POINT (-49.1915674 -25.4781026),sport,baseball
11,,POINT (-49.1915457 -25.4781881),sport,baseball
12,,POINT (-49.1915444 -25.478232),sport,baseball
13,,POINT (-49.1913657 -25.4786643),sport,baseball
14,,POINT (-49.1914433 -25.4786886),sport,baseball
15,,POINT (-49.1916771 -25.4777756),sport,baseball
16,,POINT (-49.1916337 -25.477622),sport,baseball
17,,POINT (-49.1914546 -25.4774222),sport,baseball
18,,POINT (-49.1913938 -25.4773815),sport,baseball
19,,POINT (-49.1920164 -25.4788156),sport,baseball
20,,POINT (-49.1914988 -25.4780795),sport,baseball
21,,POINT (-49.1916044 -25.4779501),sport,baseball
22,,POINT (-49.19166 -25.4778811),sport,baseball
23,,POINT (-49.1916732 -25.477829),sport,baseball
24,,POINT (-49.1916717 -25.4777226),sport,baseball
25,,POINT (-49.1915593 -25.4775206),sport,baseball
26,,POINT (-49.1917086 -25.4788993),sport,baseball
27,,POINT (-49.191649 -25.4788089),sport,baseball
28,,POINT (-49.1915859 -25.4787614),sport,baseball
29,,POINT (-49.1916571 -25.4776709),sport,baseball
30,,POINT (-49.191602 -25.4775771),sport,baseball
31,,POINT (-49.19151 -25.4774688),sport,baseball
32,,POINT (-49.191517 -25.4787211),sport,baseball
33,,POINT (-49.1916869 -25.4789709),sport,baseball
34,,POINT (-49.1916624 -25.479002),sport,baseball
35,,POINT (-49.1917026 -25.4789354),sport,baseball
36,,POINT (-49.1913284 -25.477347),sport,baseball
37,,POINT (-49.1922845 -25.4788272),sport,baseball
38,,POINT (-49.1922557 -25.4788465),sport,baseball
39,,POINT (-49.1922235 -25.4788605),sport,baseball
40,,POINT (-49.1921889 -25.4788689),sport,baseball
41,,POINT (-49.192115 -25.4788671),sport,baseball
42,,POINT (-49.1921532 -25.4788713),sport,baseball
43,,POINT (-49.1918258 -25.4778314),sport,baseball
44,,POINT (-49.1918618 -25.477813),sport,baseball
45,,POINT (-49.1919372 -25.477782),sport,baseball
46,,POINT (-49.1920161 -25.4777594),sport,baseball
47,,POINT (-49.1920974 -25.4777455),sport,baseball
48,,POINT (-49.192262 -25.4777444),sport,baseball
49,,POINT (-49.1923428 -25.4777572),sport,baseball
50,,POINT (-49.1924214 -25.4777786),sport,baseball
51,,POINT (-49.1925619 -25.4778427),sport,baseball
52,,POINT (-49.1926227 -25.4778835),sport,baseball
53,,POINT (-49.1926781 -25.4779301),sport,baseball
54,,POINT (-49.1927274 -25.4779819),sport,baseball
55,,POINT (-49.19218 -25.4777405),sport,baseball
56,,POINT (-49.1924965 -25.4778083),sport,baseball
57,,POINT (-49.1928018 -25.4780833),sport,baseball
58,,POINT (-49.1928252 -25.4781322),sport,baseball
59,,POINT (-49.1928398 -25.4781838),sport,baseball
60,,POINT (-49.1928413 -25.4782902),sport,baseball
61,,POINT (-49.1928281 -25.4783424),sport,baseball
62,,POINT (-49.192806 -25.478392),sport,baseball
63,,POINT (-49.1927701 -25.4780383),sport,baseball
64,,POINT (-49.1928452 -25.4782369),sport,baseball
65,,POINT (-49.1927755 -25.4784378),sport,baseball
66,,POINT (-49.1923088 -25.4788035),sport,baseball
67,,POINT (-49.1915535 -25.4781447),sport,baseball
68,,POINT (-49.1917299 -25.4778958),sport,baseball
69,,POINT (-49.1916751 -25.4779461),sport,baseball
70,,POINT (-49.1909653 -25.4786725),sport,baseball
71,,POINT (-49.1911238 -25.4786433),sport,baseball
72,,POINT (-49.1912049 -25.4786416),sport,baseball
73,,POINT (-49.1912855 -25.4786485),sport,baseball
74,,POINT (-49.1912533 -25.4773173),sport,baseball
75,,POINT (-49.1910939 -25.4772831),sport,baseball
76,,POINT (-49.1910119 -25.4772792),sport,baseball
77,,POINT (-49.190848 -25.4772981),sport,baseball
78,,POINT (-49.1906577 -25.4773701),sport,baseball
79,,POINT (-49.190507 -25.4774848),sport,baseball
80,,POINT (-49.1904347 -25.4778557),sport,baseball
81,,POINT (-49.1904648 -25.4779608),sport,baseball
82,,POINT (-49.1908483 -25.4783543),sport,baseball
83,,POINT (-49.1908771 -25.4783774),sport,baseball
84,,POINT (-49.1909469 -25.4784058),sport,baseball
85,,POINT (-49.1910554 -25.4783992),sport,baseball
86,,POINT (-49.1911164 -25.478366),sport,baseball
87,,POINT (-49.1911407 -25.4783422),sport,baseball
88,,POINT (-49.1910436 -25.4786536),sport,baseball
89,,POINT (-49.1910876 -25.4783852),sport,baseball
90,,POINT (-49.1910208 -25.4784076),sport,baseball
91,,POINT (-49.1909851 -25.47841),sport,baseball
92,,POINT (-49.19089 -25.4786995),sport,baseball
93,,POINT (-49.1907911 -25.4787526),sport,baseball
94,,POINT (-49.1907688 -25.478776),sport,baseball
95,,POINT (-49.1907454 -25.47883),sport,baseball
96,,POINT (-49.190744 -25.4788574),sport,baseball
97,,POINT (-49.1907489 -25.4788844),sport,baseball
98,,POINT (-49.1908188 -25.4787345),sport,baseball
99,,POINT (-49.1907531 -25.4788035),sport,baseball
100,,POINT (-49.1907598 -25.47891),sport,baseball
101,,POINT (-49.1911131 -25.479314),sport,baseball
102,,POINT (-49.1911458 -25.4793264),sport,baseball
103,,POINT (-49.1912094 -25.4793265),sport,baseball
104,,POINT (-49.1912363 -25.479317),sport,baseball
105,,POINT (-49.1910857 -25.4792938),sport,baseball
106,,POINT (-49.1911809 -25.4793301),sport,baseball
107,,POINT (-49.19126 -25.4793023),sport,baseball
108,,POINT (-49.1909104 -25.4783948),sport,baseball
109,,POINT (-49.1904471 -25.4778992),sport,baseball
110,,POINT (-49.1904218 -25.4778109),sport,baseball
111,,POINT (-49.1904089 -25.4777657),sport,baseball
112,,POINT (-49.190397 -25.477724),sport,baseball
113,,POINT (-49.1903854 -25.4776835),sport,baseball
114,,POINT (-49.1903993 -25.4776414),sport,baseball
115,,POINT (-49.1904192 -25.4776013),sport,baseball
116,,POINT (-49.1904592 -25.4775406),sport,baseball
117,,POINT (-49.1905618 -25.4774345),sport,baseball
118,,POINT (-49.190623 -25.4773906),sport,baseball
119,,POINT (-49.1906937 -25.4773517),sport,baseball
120,,POINT (-49.1907691 -25.4773207),sport,baseball
121,,POINT (-49.1909293 -25.4772842),sport,baseball
122,,POINT (-49.1911747 -25.4772959),sport,baseball
123,,POINT (-49.2240325 -25.4070181),sport,baseball
124,,POINT (-49.2237414 -25.4070165),sport,baseball
125,,POINT (-49.2237359 -25.4071529),sport,baseball
126,,POINT (-49.224027 -25.4071562),sport,baseball
127,,"POLYGON ((-49.2240325 -25.4070181, -49.2237414 -25.4070165, -49.2237359 -25.4071529, -49.224027 -25.4071562, -49.2240325 -25.4070181))",sport,baseball
128,Pinheiros,"POLYGON ((-49.1923088 -25.4788035, -49.1927755 -25.4784378, -49.192806 -25.478392, -49.1928281 -25.4783424, -49.1928413 -25.4782902, -49.1928452 -25.4782369, -49.1928398 -25.4781838, -49.1928252 -25.4781322, -49.1928018 -25.4780833, -49.1927701 -25.4780383, -49.1927274 -25.4779819, -49.1926781 -25.4779301, -49.1926227 -25.4778835, -49.1925619 -25.4778427, -49.1924965 -25.4778083, -49.1924214 -25.4777786, -49.1923428 -25.4777572, -49.192262 -25.4777444, -49.19218 -25.4777405, -49.1920974 -25.4777455, -49.1920161 -25.4777594, -49.1919372 -25.477782, -49.1918618 -25.477813, -49.1918258 -25.4778314, -49.1917911 -25.4778519, -49.1917299 -25.4778958, -49.1916751 -25.4779461, -49.1916273 -25.4780019, -49.1915873 -25.4780625, -49.1915674 -25.4781026, -49.1915535 -25.4781447, -49.1915457 -25.4781881, -49.1915444 -25.478232, -49.1915499 -25.4782789, -49.1915627 -25.4783245, -49.1915824 -25.4783681, -49.1916087 -25.4784088, -49.1920164 -25.4788156, -49.1920452 -25.4788387, -49.1920785 -25.4788561, -49.192115 -25.4788671, -49.1921532 -25.4788713, -49.1921889 -25.4788689, -49.1922235 -25.4788605, -49.1922557 -25.4788465, -49.1922845 -25.4788272, -49.1923088 -25.4788035))",sport,baseball
