,name,geom,key,value
668,,"POLYGON ((-49.2528863 -25.4071525, -49.2528319 -25.4071938, -49.2528142 -25.4072073, -49.2526759 -25.407059, -49.252671 -25.4070628, -49.2526824 -25.4070751, -49.2526683 -25.4070858, -49.252588 -25.4069997, -49.2525959 -25.4069937, -49.2526025 -25.4070008, -49.2526147 -25.4069915, -49.2524491 -25.4068139, -49.2524432 -25.4068184, -49.2524534 -25.4068294, -49.2524386 -25.4068406, -49.2523587 -25.406755, -49.2523717 -25.4067451, -49.2523791 -25.4067532, -49.2523871 -25.4067471, -49.2522324 -25.4065811, -49.2522258 -25.4065861, -49.2522405 -25.4066019, -49.2522271 -25.4066121, -49.2521345 -25.4065128, -49.2521443 -25.4065053, -49.2521527 -25.4065143, -49.2521639 -25.4065058, -49.2520782 -25.4064138, -49.2521481 -25.4063606, -49.2528863 -25.4071525))",amenity,bus_station
669,,"POLYGON ((-49.2532258 -25.4068106, -49.2531601 -25.4068608, -49.2523782 -25.4060267, -49.2524503 -25.4059715, -49.2525334 -25.4060601, -49.2525541 -25.4060443, -49.2525356 -25.4060245, -49.2525527 -25.4060114, -49.2526198 -25.4060829, -49.2526037 -25.4060953, -49.2525921 -25.4060829, -49.2525671 -25.406102, -49.2527178 -25.4062628, -49.2527413 -25.4062448, -49.2527318 -25.4062347, -49.2527496 -25.4062211, -49.2528158 -25.4062918, -49.2528034 -25.4063013, -49.2527914 -25.4062884, -49.2527619 -25.406311, -49.2529335 -25.406494, -49.25296 -25.4064737, -49.2529493 -25.4064623, -49.2529649 -25.4064503, -49.2530549 -25.4065463, -49.2530387 -25.4065587, -49.2530224 -25.4065413, -49.2529939 -25.4065631, -49.2532258 -25.4068106))",amenity,bus_station
670,,"POLYGON ((-49.241374 -25.393189, -49.2414309 -25.3932507, -49.2412101 -25.3934169, -49.2409838 -25.3935874, -49.2409269 -25.3935257, -49.241374 -25.393189))",amenity,bus_station
671,,"POLYGON ((-49.2412185 -25.3929656, -49.2406156 -25.3934202, -49.2409061 -25.3937347, -49.2408689 -25.3937628, -49.24049 -25.3933523, -49.2405197 -25.3933299, -49.24055 -25.3933628, -49.2411601 -25.3929025, -49.2412185 -25.3929656))",amenity,bus_station
672,,"POLYGON ((-49.2404556 -25.3934416, -49.24041 -25.3934755, -49.240756 -25.3938463, -49.2407935 -25.3938172, -49.2404556 -25.3934416))",amenity,bus_station
673,,"POLYGON ((-49.2412032 -25.3930861, -49.2408517 -25.3933544, -49.2408736 -25.3933778, -49.2412251 -25.3931095, -49.2412032 -25.3930861))",amenity,bus_station
674,,"POLYGON ((-49.2624218 -25.3777695, -49.2624202 -25.3778001, -49.2624575 -25.3778275, -49.26244 -25.3778468, -49.2623706 -25.3777955, -49.2624249 -25.3771276, -49.2625148 -25.3771336, -49.2624628 -25.3777722, -49.2624218 -25.3777695))",amenity,bus_station
675,,"POLYGON ((-49.2622787 -25.3772901, -49.2622363 -25.3772862, -49.2622032 -25.3775768, -49.2622455 -25.3775808, -49.2622787 -25.3772901))",amenity,bus_station
676,,"POLYGON ((-49.2236302 -25.3772297, -49.2245996 -25.377246, -49.2245987 -25.3772916, -49.2236291 -25.3772753, -49.2236264 -25.3774054, -49.224727 -25.3774239, -49.2247329 -25.3771411, -49.2247387 -25.3768595, -49.223638 -25.376841, -49.2236349 -25.3769923, -49.2246044 -25.3770086, -49.2246038 -25.3770372, -49.2236345 -25.3770209, -49.2236324 -25.3771226, -49.2236302 -25.3772297))",amenity,bus_station
677,Terminal Cabral,"POLYGON ((-49.2532258 -25.4068106, -49.2531601 -25.4068608, -49.2523782 -25.4060267, -49.2524503 -25.4059715, -49.2525334 -25.4060601, -49.2525541 -25.4060443, -49.2525356 -25.4060245, -49.2525527 -25.4060114, -49.2526198 -25.4060829, -49.2526037 -25.4060953, -49.2525921 -25.4060829, -49.2525671 -25.406102, -49.2527178 -25.4062628, -49.2527413 -25.4062448, -49.2527318 -25.4062347, -49.2527496 -25.4062211, -49.2528158 -25.4062918, -49.2528034 -25.4063013, -49.2527914 -25.4062884, -49.2527619 -25.406311, -49.2529335 -25.406494, -49.25296 -25.4064737, -49.2529493 -25.4064623, -49.2529649 -25.4064503, -49.2530549 -25.4065463, -49.2530387 -25.4065587, -49.2530224 -25.4065413, -49.2529939 -25.4065631, -49.2532258 -25.4068106))",amenity,bus_station
678,Terminal Campina do Siqueira,"POLYGON ((-49.3079114 -25.4362574, -49.3078759 -25.4363364, -49.3077293 -25.4362826, -49.3075666 -25.4362229, -49.3075578 -25.4362425, -49.3075781 -25.4362499, -49.3075684 -25.4362716, -49.3074473 -25.4362272, -49.307457 -25.4362056, -49.3074772 -25.4362129, -49.3074874 -25.4361902, -49.3072186 -25.4360916, -49.3072086 -25.4361139, -49.3072366 -25.4361241, -49.3072288 -25.4361413, -49.3071321 -25.4361058, -49.30714 -25.4360882, -49.3071665 -25.4360979, -49.3071772 -25.4360741, -49.3069364 -25.4359858, -49.3069258 -25.4360092, -49.3069436 -25.4360158, -49.306936 -25.4360327, -49.3068445 -25.4359991, -49.3068525 -25.4359813, -49.3068672 -25.4359867, -49.3068782 -25.4359622, -49.3066589 -25.4358817, -49.3066732 -25.43585, -49.3066913 -25.4358097, -49.3079114 -25.4362574))",amenity,bus_station
679,Terminal Campo Comprido,"POLYGON ((-49.3472553 -25.4417904, -49.3472568 -25.4417055, -49.3467508 -25.4416979, -49.3459634 -25.4416863, -49.3459619 -25.4417712, -49.3472553 -25.4417904))",amenity,bus_station
680,Terminal Oficinas,"POLYGON ((-49.2151318 -25.450974, -49.2151117 -25.4509677, -49.2150892 -25.4509606, -49.2146094 -25.4522088, -49.2146319 -25.4522159, -49.2146519 -25.4522222, -49.2148528 -25.4516996, -49.2151318 -25.450974))",amenity,bus_station
681,Terminal Capão da Imbuia,"POLYGON ((-49.2210313 -25.440271, -49.220938 -25.4403146, -49.2209279 -25.440297, -49.2210213 -25.4402535, -49.2210257 -25.4402611, -49.2210313 -25.440271))",amenity,bus_station
682,Terminal Guadalupe,"POLYGON ((-49.2656073 -25.4321122, -49.2653951 -25.4320271, -49.2652265 -25.4323698, -49.2651324 -25.4323321, -49.2652017 -25.4321911, -49.2651311 -25.4321628, -49.2646872 -25.433065, -49.2647581 -25.4330934, -49.2649138 -25.432777, -49.2650079 -25.4328148, -49.2648387 -25.4331587, -49.2650507 -25.4332438, -49.2656073 -25.4321122))",amenity,bus_station
683,Terminal Santa Cândida,"POLYGON ((-49.2236302 -25.3772297, -49.2245996 -25.377246, -49.2245987 -25.3772916, -49.2236291 -25.3772753, -49.2236264 -25.3774054, -49.224727 -25.3774239, -49.2247329 -25.3771411, -49.2247387 -25.3768595, -49.223638 -25.376841, -49.2236349 -25.3769923, -49.2246044 -25.3770086, -49.2246038 -25.3770372, -49.2236345 -25.3770209, -49.2236324 -25.3771226, -49.2236302 -25.3772297))",amenity,bus_station
684,Terminal Barreirinha,"POLYGON ((-49.2622787 -25.3772901, -49.2622363 -25.3772862, -49.2622032 -25.3775768, -49.2622455 -25.3775808, -49.2622787 -25.3772901))",amenity,bus_station
685,Terminal Pinheirinho,"POLYGON ((-49.2957347 -25.5118753, -49.2956416 -25.5118734, -49.2956412 -25.511892, -49.2956032 -25.5134149, -49.2956026 -25.5134408, -49.2956957 -25.5134427, -49.2956963 -25.5134168, -49.2957343 -25.5118938, -49.2957347 -25.5118753))",amenity,bus_station
686,Terminal Boa Vista,"POLYGON ((-49.2404556 -25.3934416, -49.24041 -25.3934755, -49.240756 -25.3938463, -49.2407935 -25.3938172, -49.2404556 -25.3934416))",amenity,bus_station
687,Terminal Caiuá,"POLYGON ((-49.3503646 -25.4836553, -49.3503808 -25.483616, -49.3500178 -25.4834943, -49.3500016 -25.4835336, -49.350207 -25.4836025, -49.3503646 -25.4836553))",amenity,bus_station
688,Terminal Capão Raso,"POLYGON ((-49.2931457 -25.4916271, -49.2931019 -25.491971, -49.2930695 -25.492225, -49.2930362 -25.492487, -49.2929815 -25.4924813, -49.2930169 -25.4922165, -49.293091 -25.4916214, -49.2931457 -25.4916271))",amenity,bus_station
689,Terminal Fazendinha,"POLYGON ((-49.3263873 -25.4773491, -49.3277361 -25.4771622, -49.3277369 -25.4771673, -49.3277693 -25.4771628, -49.3277664 -25.4771459, -49.3277824 -25.4771437, -49.3277986 -25.4772389, -49.3277824 -25.4772412, -49.3277749 -25.4771967, -49.327743 -25.4772011, -49.3277494 -25.4772384, -49.3264189 -25.4774228, -49.3263946 -25.4774262, -49.3263973 -25.4774215, -49.3263559 -25.4774088, -49.3263318 -25.4774519, -49.3263081 -25.4774418, -49.3263638 -25.4773417, -49.3263873 -25.4773491))",amenity,bus_station
690,Terminal Portão,"POLYGON ((-49.2923951 -25.475921, -49.2924122 -25.4759262, -49.2924032 -25.4759504, -49.2924314 -25.475959, -49.2922345 -25.4764864, -49.2921891 -25.4764726, -49.2923107 -25.4761475, -49.2923951 -25.475921))",amenity,bus_station
